symbol	hgnc_id	chr	diagnostic_category	coding_sequence_variant	frameshift_variant	inframe_deletion	inframe_insertion	initiator_codon_variant	missense_variant	splice_acceptor_variant	splice_donor_variant	stop_gained	stop_lost	stop_retained_variant	synonymous_variant	PTV_enrichment_p	power_median	s_het	observed_full	expected_full	enrich_all_p_full	enrich_mis_p_full	cluster_p_full	denovoWEST_p_full	observed_ud	expected_ud	enrich_all_p_ud	enrich_mis_p_ud	cluster_p_ud	denovoWEST_p_ud	denovoWEST_p_ud_synmod	gnomad_oe_syn	significant
OLIG2	9398	21	none	0	0	0	0	0	1	0	0	0	0	0	0	0.058877687469589	0.174654671067521	NA	0.7511225	0.414315666185047	0.195421507221988	0.175535096933207	NA	0.195421507221988	0.7511225	0.324003441957061	0.134394544790583	0.120256135542822	NA	0.134394544790583	NA	NA	0
OLIG3	18003	6	none	0	0	0	0	0	1	0	0	0	0	0	0	0.049598761160871	0.11171659815015	0.187762796	0.3953927	0.294127554524903	0.321520959847544	0.27797872789341	NA	0.321520959847544	NA	NA	NA	NA	NA	NA	NA	NA	0
OLR1	8133	12	none	0	0	0	0	0	0	0	0	0	0	0	0	0.086652172281328	0.406433168705877	0.024051648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OMA1	29661	1	none	0	1	0	0	0	2	0	0	1	0	0	0	0.000507973458568	0.623676220017018	0.008352932	1.03004537179071	0.212015492434951	0.014302655123833	0.291759834279677	0.022009977990022	0.014302655123833	1.03004537179071	0.16580051130981	0.007918352906247	0.220875646193058	0.021858978141022	0.007918352906247	NA	NA	0
OMD	8134	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.089196288674396	0.428479131574266	0.021121246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OMG	8135	17	none	0	0	0	0	0	2	0	0	0	0	0	0	0.084119428709083	0.384385031725386	0.28848935	0.454703056962711	0.196541792426892	0.134810780003674	0.051227280497198	0.801207198792801	0.134810780003674	0.454703056962711	0.153699757050176	0.09958450361252	0.032276818827238	0.8003891996108	0.09958450361252	NA	NA	0
OMP	8136	11	none	0	0	0	0	0	1	0	0	0	0	0	0	0.033793592027654	0.0363379513762	0.011724328	0.2418857	0.098667678428955	0.167691386963827	0.144309500663591	NA	0.167691386963827	0.2418857	0.077160170445053	0.128826668989625	0.110571876025401	NA	0.128826668989625	NA	NA	0
ONECUT1	8138	15	none	0	0	0	0	0	1	0	0	0	0	0	0	0.087123961501081	0.410530953147808	0.078359184	0.09808399670007	0.259932541636084	1	1	NA	1	0.09808399670007	0.203272637364197	1	1	NA	1	NA	NA	0
ONECUT2	8139	18	none	0	0	0	0	0	1	0	0	0	0	0	1	0.098614832715676	0.315020260540556	0.287131937	0.4625319	0.597215829489113	1	1	NA	1	0.4615319	0.467035162168575	1	0.37849082947099	NA	1	NA	NA	0
ONECUT3	13399	19	none	0	0	0	0	0	1	0	0	0	0	0	0	0.091213202704822	0.445844593377856	NA	0.09808399670007	0.367015837222252	1	1	NA	1	0.09808399670007	0.287013994927363	1	1	NA	1	NA	NA	0
OOEP	21382	6	none	0	0	0	0	0	1	0	0	0	0	0	0	0.052210004164355	0.128212689333493	0.042274814	0.09808399670007	0.08355090554968	0.379480306952168	0.323566968916639	NA	0.379480306952168	NA	NA	NA	NA	NA	NA	NA	NA	0
OOSP2	26699	11	none	0	1	0	0	0	1	0	0	0	0	0	0	0.000719276636872	0.050766530698855	NA	0.745098275090644	0.045240211731648	0.003274609271372	0.231218955854797	NA	0.003274609271372	0.745098275090644	0.035378783647957	0.002063457294752	0.185866411404217	NA	0.002063457294752	NA	NA	0
OPA1	8140	3	discordant	0	0	0	0	0	3	1	1	1	0	0	1	0.000499139711771	0.98689499855888	0.043066593	1.99215154183447	0.662911954308528	0.014027102377106	0.17612979194325	0.080560919439081	0.014027102377106	1.99215154183447	0.518410894012669	0.005212474048536	0.103183293565952	0.080670919329081	0.005212474048536	NA	NA	0
OPA3	8142	19	discordant	0	0	0	0	0	0	0	0	0	0	0	1	0.065649679852172	0.227048688180853	0.004839295	0.001	0.258750505809105	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0
OPALIN	20707	10	none	0	0	0	0	0	1	0	0	0	0	0	0	0.044149739284464	0.080786690746775	0.008377779	0.098521985422039	0.063357293504939	0.199299576299944	0.143433401267491	NA	0.199299576299944	0.098521985422039	0.049546717259577	0.156684063580153	0.11266677997536	NA	0.156684063580153	NA	NA	0
OPCML	8143	11	none	0	0	0	0	0	0	0	1	0	0	0	0	0.003640343444182	0.384256316400526	0.053892947	0.400376939394758	0.215290513490974	0.20440089186417	1	NA	0.20440089186417	NA	NA	NA	NA	NA	NA	NA	NA	0
OPHN1	8148	X	consensus	0	2	0	0	0	2	0	1	0	0	0	0	2.31E-05	0.667217901821204	0.326183954	3.22569370008294	0.356994835590285	5.81E-05	0.120309292539348	0.712781287218713	5.81E-05	NA	NA	NA	NA	NA	NA	NA	NA	0
OPLAH	8149	8	none	0	0	0	0	0	3	1	0	0	0	0	1	0.048030769996005	0.984393009972815	0.00776707	0.702802340244038	0.603707335740417	0.324342199596147	1	0.64010735989264	0.324342199596147	0.604718343543969	0.472111654661054	0.271163927985932	1	0.780717219282781	0.271163927985932	NA	NA	0
OPN1LW	9936	X	none	0	0	0	0	0	1	0	0	0	0	0	2	0.069959774344761	0.262435180603373	0.195209584	0.127340478248001	0.187802997939956	1	1	NA	1	0.127340478248001	0.143041978374218	1	0.28584823548746	NA	1	NA	NA	0
OPN1MW	4206	X	none	0	0	0	0	0	0	0	0	0	0	0	0	0.06951552767705	0.258729963501099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OPN1MW2	26952	X	none	0	0	0	0	0	0	0	0	0	0	0	0	0.069512153428907	0.258701866748417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OPN1SW	1012	7	none	0	0	0	0	0	1	0	0	0	0	0	0	0.077379403494914	0.325716128231228	0.028759515	0.09808399670007	0.164931121856638	1	1	NA	1	0.09808399670007	0.128979557204393	1	1	NA	1	NA	NA	0
OPN3	14007	1	none	0	0	0	0	0	1	0	0	0	0	0	0	0.096255247102516	0.297032778531922	0.093291419	0.2063642	0.241995414138307	1	0.387314152913377	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0
OPN4	14449	10	none	0	0	0	0	0	0	0	0	0	0	0	0	0.116888442212277	0.457193634143333	0.006756587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OPN5	19992	6	none	0	0	0	0	0	3	0	0	0	0	0	0	0.1020258828955	0.341328033842349	0.118404847	0.531586986730667	0.205003257075059	0.123605043169528	0.043497061142006	0.885745114254886	0.123605043169528	0.531586986730667	0.160316797856882	0.087718146535445	0.026770156781659	0.886311113688886	0.087718146535445	NA	NA	0
OPRD1	8153	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.069979055062013	0.262596259122761	0.004848792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OPRK1	8154	8	none	0	0	0	0	0	0	0	0	0	0	0	1	0.087063981595967	0.410010197867072	0.001962791	0.001	0.239995898307006	1	1	NA	1	0.001	0.187681768886618	1	1	NA	1	NA	NA	0
OPRL1	8155	20	none	0	0	0	0	0	1	0	0	0	0	0	1	0.074802390780379	0.30349195032129	0.005763526	0.1246694283294	0.219997068036036	1	1	NA	1	0.1236694283294	0.172042268931008	1	1	NA	1	NA	NA	0
OPRM1	8156	6	none	0	0	0	0	0	1	0	0	0	0	0	0	0.131216803973847	0.564505102048975	0.001731257	0.268924	0.354395580519863	1	0.380623641232528	NA	1	0.268924	0.277144692500047	1	0.292319608792818	NA	1	NA	NA	0
OPRPN	17279	4	none	0	0	0	0	0	0	0	0	0	0	0	1	0.058929949559233	0.175040759811379	NA	0.001	0.069647917588367	1	1	NA	1	0.001	0.054466115731414	1	1	NA	1	NA	NA	0
OPTC	8158	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.06788623786973	0.24524845140585	0.005843158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OPTN	17142	10	none	0	0	0	0	0	1	0	0	0	0	0	0	0.14538668401246	0.660336608257864	0.006935676	0.2124878	0.225350572888223	1	0.294081247202184	NA	1	0.2124878	0.176228820732475	0.312546718644733	0.227455351906686	NA	0.312546718644733	NA	NA	0
OR10A2	8161	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.05141025042226	0.123051548999225	0.00314111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10A3	8162	11	none	0	0	0	0	0	1	0	0	0	0	0	1	0.076759488937942	0.320352728621384	0.001846295	0.09908399670007	0.102404383203912	1	0.38092237510577	NA	1	0.09908399670007	0.080082351061131	0.233189655749726	0.312707475893416	NA	0.233189655749726	NA	NA	0
OR10A4	15130	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.059142503610738	0.176614242453397	0.00124076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10A5	15131	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.054322565238035	0.142288232036092	0.014154323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10A6	15132	11	none	0	0	0	0	0	1	0	0	0	0	0	0	0.080601251932307	0.353711845405039	0.002751766	0.09808399670007	0.104011684416107	1	0.377858636861325	NA	1	0.09808399670007	0.081339293937099	0.369734115414352	0.310046962529341	NA	0.369734115414352	NA	NA	0
OR10A7	15329	12	none	0	0	0	0	0	0	0	0	0	0	0	0	0.05485082871931	0.145904799320802	0.05451347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10AD1	14819	12	none	0	0	0	0	0	0	0	0	0	0	0	0	0.065612034363346	0.226745670558073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10AG1	19607	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.053096484257208	0.134042269280393	0.003450692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10C1	8165	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.051873658546774	0.126030640560552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10D3	8168	11	none	0	1	0	0	0	0	0	0	0	0	0	0	0.001894843066063	0.190011600723014	NA	0.647014278390574	0.098974218444458	0.030823306431403	1	NA	0.030823306431403	0.647014278390574	0.077399891093406	0.023799725412809	1	NA	0.023799725412809	NA	NA	0
OR10G2	8170	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.051770575817381	0.125365212177499	0.047391995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10G3	8171	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052437267171138	0.129696399705749	0.049313827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10G4	14809	11	none	0	0	0	0	0	2	0	0	0	0	0	0	0.051061604308437	0.120831281287253	0.046450282	0.196167993400139	0.084038891288642	0.169792763594608	0.136183572457266	0.063557936442064	0.049765541848681	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10G6	14836	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.060188142993133	0.184428908957191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10G7	14842	11	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052172673743809	0.12796969175729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10G8	14845	11	none	0	0	0	0	0	0	0	0	0	0	0	1	0.052276541530098	0.12864630890586	0.20183009	0.001	0.131611998575509	1	1	NA	1	0.001	0.102923311913258	1	1	NA	1	NA	NA	0
OR10G9	15129	11	none	0	0	0	0	0	0	0	0	0	0	0	1	0.052191914526793	0.128094911802341	0.003448172	0.001	0.08306494628274	1	1	NA	1	0.001	0.064958510377847	1	1	NA	1	NA	NA	0
OR10H1	8172	19	none	0	0	0	0	0	2	0	0	0	0	0	0	0.053143685326085	0.134355821263506	0.200688296	0.524211378248001	0.175275889079594	0.084157907500842	0.043886142239175	0.60970339029661	0.084157907500842	0.524211378248001	0.137069379675613	0.058591344431236	0.027629240730727	0.610679389320611	0.058591344431236	NA	NA	0
OR10H2	8173	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.05324243596552	0.135012832530716	0.007428179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10H3	8174	19	none	0	0	0	0	0	1	0	0	0	0	0	0	0.050588986220991	0.117850730684056	0.006337567	0.09808399670007	0.066821037716636	0.427530471753092	0.402802747201533	NA	0.427530471753092	0.09808399670007	0.05225543705524	0.353513017672392	0.331775596916774	NA	0.353513017672392	NA	NA	0
OR10H4	15388	19	none	0	0	0	0	0	1	0	0	0	0	0	1	0.049495702926724	0.111086906910296	0.000363156	0.09908399670007	0.0683058765981	0.220198651885971	0.416814754403608	NA	0.220198651885971	0.09908399670007	0.05341661184927	0.160439012911573	0.344070549993929	NA	0.160439012911573	NA	NA	0
OR10H5	15389	19	none	0	0	0	0	0	0	0	0	0	0	0	0	0.05188755083324	0.126120438793298	0.019498039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10J1	8175	1	none	0	0	0	0	0	1	0	0	0	0	0	0	0.057506320387972	0.1646382162304	NA	0.09808399670007	0.08370118584697	0.438316666497375	0.404702334245951	NA	0.438316666497375	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10J3	14992	1	none	0	1	0	0	0	2	0	0	0	0	0	0	0.001564659365894	0.149817524500053	0.00358534	0.843182271790713	0.083092133277912	0.00304445711626	0.126266905287574	0.594133405866594	0.00304445711626	0.843182271790713	0.064979771171806	0.001736456128621	0.089978609931917	0.592345407654592	0.001736456128621	NA	NA	0
OR10J5	14993	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.057135384984677	0.161967769564967	0.229199545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10K1	14693	1	none	0	0	0	0	0	0	0	0	0	0	0	1	0.057844305720407	0.167086053949569	0.002952635	0.001	0.079533149668847	1	1	NA	1	0.001	0.062196572192574	1	1	NA	1	NA	NA	0
OR10K2	14826	1	none	0	0	0	0	0	1	0	0	0	0	0	1	0.05103074579914	0.120635644064724	0.0045805	0.09908399670007	0.066206789148256	0.229440370343478	0.365960280986681	NA	0.229440370343478	0.09808399670007	0.051775081938078	0.322781747657977	0.299756442848704	NA	0.322781747657977	NA	NA	0
OR10P1	15378	12	none	0	0	0	0	0	2	0	0	0	0	0	0	0.061646688240403	0.195526925731107	0.032540814	0.217344790169744	0.097441571301385	0.097688527005197	0.050130501090256	0.148324851675148	0.043881010745329	0.217344790169744	0.076201329247474	0.06628380415483	0.030418483212738	0.148182851817148	0.028857058790906	NA	NA	0
OR10Q1	15134	11	none	0	0	0	0	0	2	0	0	0	0	0	1	0.054397436486114	0.142798508725686	0.010020058	0.230440107413846	0.104798025423708	0.118033808441147	0.084096912438532	0.206726793273207	0.087831929086997	0.001	0.081954228910137	1	1	NA	1	NA	NA	0
OR10R2	14820	1	none	0	0	0	0	0	2	0	0	0	0	0	0	0.054387927335528	0.142733657791147	NA	0.319793571008857	0.08160703128574	0.044761588449313	0.022793459328885	0.465343534656465	0.044761588449313	0.319793571008857	0.063818390619746	0.030107334226319	0.013605870703026	0.466421533578466	0.030107334226319	NA	NA	0
OR10S1	14807	11	none	0	1	0	0	0	1	0	0	0	0	0	1	0.001849675582075	0.184537472017233	0.005188785	0.746098275090644	0.104939632066083	0.009229342929148	0.47545055822119	NA	0.009229342929148	0.746098275090644	0.082064968240744	0.005585516229309	0.396238428394176	NA	0.005585516229309	NA	NA	0
OR10T2	14816	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.055611686285318	0.151179376976151	0.006870609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR10V1	15136	11	none	0	0	0	0	0	1	0	0	0	0	0	1	0.056653221274184	0.158522027554079	NA	0.09908399670007	0.090121250592337	0.321291623306103	0.420825629737911	NA	0.321291623306103	0.09908399670007	0.070476686663232	0.253200502131751	0.347600214352308	NA	0.253200502131751	NA	NA	0
OR10W1	15139	11	none	0	0	0	0	0	1	0	0	0	0	0	0	0.051440439444871	0.123244654409671	0.020318626	0.150703283223542	0.087354745501181	0.216966717780569	0.179525699481499	NA	0.216966717780569	0.150703283223542	0.068313222317363	0.168813976571751	0.137918545946177	NA	0.168813976571751	NA	NA	0
OR10X1	14995	1	none	0	0	0	0	0	0	0	0	0	0	0	1	0.052428650342034	0.129640007217299	NA	0.001	0.074647900785686	1	1	NA	1	0.001	0.05837620626836	1	1	NA	1	NA	NA	0
OR10Z1	14996	1	none	0	0	0	0	0	1	0	0	0	0	0	1	0.052694604463419	0.13138547277102	NA	0.09908399670007	0.076673481021722	0.265006017896589	0.368550832956599	NA	0.265006017896589	0.09908399670007	0.059960252014153	0.20608610998791	0.301994188139183	NA	0.20608610998791	NA	NA	0
OR11A1	8176	6	none	0	0	0	0	0	2	0	0	0	0	0	0	0.05177914689886	0.125420481287925	0.019025541	0.19953179322031	0.072690569431794	0.082309034298827	0.048929784113914	0.393440606559393	0.082309034298827	0.10144779652024	0.056845532563572	0.153544245550109	0.122826726266768	NA	0.153544245550109	NA	NA	0
OR11G2	15346	14	none	0	0	0	0	0	2	0	0	0	0	0	0	0.061879784128378	0.197320966775036	NA	0.196167993400139	0.094702335663553	0.189482333439277	0.142822822824703	0.142021857978142	0.099349322167797	0.196167993400139	0.074059190179548	0.140081302079471	0.102006842605228	0.141977858022142	0.075814099532501	NA	NA	0
OR11H1	15404	22	none	0	0	0	0	0	0	0	0	0	0	0	0	0.071164436495563	0.272540350035649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR11H12	30738	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.070787593584515	0.26937050920395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR11H4	15347	14	none	0	0	0	0	0	0	0	0	0	0	0	0	0.065460941464267	0.225530651475267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR11H6	15349	14	none	0	0	0	0	0	1	0	0	0	0	0	0	0.064606830472412	0.218698094333726	0.000607426	0.113071778156501	0.089048693514694	0.244454351155206	0.187720345843315	NA	0.244454351155206	0.113071778156501	0.069637924788617	0.19135280544855	0.144293777811555	NA	0.19135280544855	NA	NA	0
OR11L1	14998	1	none	0	0	0	0	0	1	0	0	0	0	0	0	0.062848494504339	0.204834432476799	0.00683044	0.122471673384099	0.093392023820881	0.237034990401443	0.179943822409377	NA	0.237034990401443	0.122471673384099	0.07303449914874	0.181975573563545	0.134510787513341	NA	0.181975573563545	NA	NA	0
OR12D2	8178	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.049927291258503	0.113734969429455	0.1833534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR12D3	13963	6	none	0	0	0	0	0	0	0	0	0	0	0	0	0.05471059097972	0.14494103336116	0.000682092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13A1	14772	10	none	0	0	0	0	0	0	0	0	0	0	0	1	0.059338872990897	0.178072490772757	0.004502627	0.001	0.111329687632141	1	1	NA	1	0.001	0.087062124193749	1	1	NA	1	NA	NA	0
OR13C2	14701	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052339153470653	0.129054934506777	0.018822734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13C3	14704	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.057775981443148	0.166590105890529	0.001757255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13C4	14722	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.064541536610873	0.218178326980593	0.000557085	0.09808399670007	0.087314637178679	0.437000285348448	0.392948122781256	NA	0.437000285348448	0.09808399670007	0.068281856777505	0.361892436879878	0.323173239906348	NA	0.361892436879878	NA	NA	0
OR13C5	15100	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052487560566713	0.130025757059021	0.191400338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13C8	15103	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.058102045367599	0.168961958763479	NA	0.161644912275087	0.086537651055695	0.196466938183319	0.146934175022197	NA	0.196466938183319	0.161644912275087	0.067674237518215	0.148589669264707	0.107850639056839	NA	0.148589669264707	NA	NA	0
OR13C9	15104	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052182037311572	0.128030623616906	0.008464202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13D1	14695	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.060125896642867	0.183960319802897	0.00365046	0.09808399670007	0.077447413842956	0.426877123056934	0.393649375082239	NA	0.426877123056934	0.09808399670007	0.060565483528163	0.352944428648437	0.323788616003766	NA	0.352944428648437	NA	NA	0
OR13F1	14723	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.058872292611496	0.174614834202537	0.005868206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13G1	14999	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.049812418433086	0.113027326620356	0.006380027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13H1	14755	X	none	0	0	0	0	0	0	0	0	0	0	0	1	0.04599450389524	0.090705857419201	NA	0.001	0.047192243864302	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0
OR13J1	15108	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052486675997171	0.130019961102014	0.00210365	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR14A16	15022	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.050512633328012	0.117372391921378	0.011523227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR14A2	15024	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.052657241857253	0.131139645663327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR14C36	15026	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.055395610079182	0.149673665608438	0.010804468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR14I1	19575	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.059127808256125	0.176505290330211	0.00114851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR14J1	13971	6	none	0	0	0	0	0	1	0	0	0	0	0	1	0.053102082070211	0.134079438477521	0.003522322	0.09908399670007	0.095797466720902	0.347150215072645	0.428784433979614	NA	0.347150215072645	0.09908399670007	0.074915605374373	0.277114189202631	0.354627939954293	NA	0.277114189202631	NA	NA	0
OR14K1	15025	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.060145406128593	0.184107141345522	0.004568579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1A1	8179	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.060758433611721	0.188741519402516	0.002932496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1A2	8180	17	none	0	0	0	0	0	2	0	0	0	0	0	0	0.05744925786639	0.164226313005498	0.034849397	0.196167993400139	0.077697333507904	0.141102589582866	0.099411796867603	0.716256283743716	0.141102589582866	0.09808399670007	0.060760925888337	0.355597199842317	0.324382140080342	NA	0.355597199842317	NA	NA	0
OR1B1	8181	9	none	0	0	0	0	0	0	0	0	0	0	0	0	0.069024079046261	0.254645252664852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1C1	8182	1	none	0	0	0	0	0	0	0	0	0	0	0	0	0.053722472675449	0.138226180032726	0.001132645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1D2	8183	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.059821661294669	0.181676148534749	0.008496779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1D5	8186	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.059820604402559	0.181668231252159	0.238930236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1E1	8189	17	none	0	1	0	0	0	0	0	0	0	0	0	0	0.001992641378998	0.201820500814812	0.001527901	0.647014278390574	0.090333744918476	0.031694344799376	1	NA	0.031694344799376	0.647014278390574	0.070642861632428	0.024713241888731	1	NA	0.024713241888731	NA	NA	0
OR1E2	8190	17	none	0	0	0	0	0	0	0	0	0	0	0	0	0.063687664816304	0.211415764905189	0.021149947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1F1	8194	16	none	0	0	0	0	0	0	0	0	0	0	0	0	0.051655885455812	0.124626694857064	0.000479681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1G1	8204	17	none	0	0	0	0	0	0	0	0	0	0	0	1	0.054135412451693	0.141016065314235	0.007738058	0.001	0.089710029392694	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	0
OR1I1	8207	19	none	0	0	0	0	0	1	0	0	0	0	0	1	0.062324552159023	0.200759236779146	0.011438467	0.09908399670007	0.097064444505238	0.34423221788143	0.482748552525187	NA	0.34423221788143	0.09808399670007	0.075906408273013	0.431883006131363	0.402812494033707	NA	0.431883006131363	NA	NA	0
OR1J1	8208	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.054506192865306	0.143541085509578	NA	0.09808399670007	0.080106482531258	0.436089799686383	0.406975512207326	NA	0.436089799686383	0.09808399670007	0.062644930379264	0.361092722293012	0.335429982145451	NA	0.361092722293012	NA	NA	0
OR1J2	8209	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.057136591867655	0.161976430733248	0.009229194	0.09808399670007	0.09273507381218	0.436011932834302	0.401668343079498	NA	0.436011932834302	0.09808399670007	0.072520750619816	0.361015385389111	0.330789413108802	NA	0.361015385389111	NA	NA	0
OR1J4	8211	9	none	0	0	0	0	0	2	0	0	0	0	0	0	0.052806865999164	0.132125302325384	0.004586801	0.244411960609655	0.073432951843943	0.066338603080609	0.038642316495682	0.647272352727647	0.066338603080609	0.244411960609655	0.057426091003468	0.045336607263788	0.024623399490007	0.648358351641648	0.045336607263788	NA	NA	0
OR1K1	8212	9	none	0	0	0	0	0	1	0	0	0	0	0	1	0.070490261696637	0.266875006836168	0.006509562	0.09908399670007	0.10991579540459	1	0.476961531972044	NA	1	0.001	0.085956431154185	1	1	NA	1	NA	NA	0
OR1L1	8213	9	none	0	0	0	0	0	1	0	0	0	0	0	0	0.056277443900395	0.155856834358076	0.002019278	0.09808399670007	0.0919921082375	0.468075090159311	0.431786498542039	NA	0.468075090159311	0.09808399670007	0.071939736134729	0.389618758034303	0.357280498693603	NA	0.389618758034303	NA	NA	0
